t,re78,age,educ,married,black,hispanic,nodegree,re74,u74,re75,u75
0,25.564699,55,14,1,0,0,0,17.137699,0,0,1
0,19.8148,54,12,1,0,1,0,21.457899,0,17.9032,0
0,25.564699,45,12,1,0,1,0,25.862301,0,25.2435,0
0,25.5277,44,14,0,0,0,0,25.298,0,24.1693,0
0,25.564699,30,15,1,0,0,0,18.9951,0,18.592501,0
0,25.564699,49,12,1,0,0,0,25.862301,0,25.180901,0
0,0,54,4,1,0,1,1,19.304701,0,17.0009,0
0,20.796101,39,8,0,0,0,1,17.5805,0,15.6224,0
0,25.564699,44,7,1,0,1,1,22.8764,0,25.2435,0
0,25.564699,28,12,1,0,1,0,25.860399,0,25.2418,0
0,25.564699,22,13,0,0,0,0,22.316099,0,17.0224,0
0,21.167,24,14,0,0,0,0,15.4665,0,14.9385,0
0,17.4165,29,12,1,0,0,0,13.2348,0,17.819099,0
0,16.328899,34,12,1,0,0,0,24.049999,0,24.4433,0
0,25.564699,29,15,1,0,0,0,24.851299,0,19.235201,0
0,25.564699,48,12,1,0,0,0,24.528099,0,16.820101,0
0,.70779997,33,12,1,0,0,0,0,1,10.9228,0
0,25.564699,31,8,1,0,1,1,18.7717,0,20.945,0
0,11.4849,36,6,1,0,1,1,0,1,12.6647,0
0,11.7982,26,9,1,0,1,1,14.7298,0,16.053801,0
0,21.146299,26,7,1,0,1,1,19.142,0,20.683599,0
0,13.0247,22,10,1,0,0,1,5.8014002,0,10.4107,0
0,25.461201,47,8,1,0,0,1,23.709101,0,20.7302,0
0,0,38,12,1,0,0,0,17.312099,0,15.9572,0
0,12.2223,18,11,0,0,0,1,0,1,6.2536001,0
0,0,35,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,50,12,1,0,0,0,25.862301,0,25.2435,0
0,5.7321,20,13,0,0,0,0,3.1544001,0,.1074,0
0,17.100201,24,11,1,0,0,1,13.8109,0,14.9653,0
0,0,46,12,1,0,0,0,0,1,0,1
0,17.445999,18,12,0,0,0,0,2.1415,0,3.5789001,0
0,25.564699,30,12,1,0,0,0,23.8384,0,4.0496998,0
0,25.564699,46,18,1,0,0,0,25.862301,0,25.2435,0
0,20.3335,27,18,1,0,0,0,18.8815,0,16.7878,0
0,16.949499,25,15,1,0,0,0,6.1247001,0,9.2004995,0
0,0,33,13,1,0,0,0,0,1,0,1
0,25.297199,23,12,1,0,0,0,16.093399,0,12.6128,0
0,13.3779,52,12,1,0,0,0,15.5762,0,15.7996,0
0,18.8543,34,12,1,0,0,0,21.7537,0,7.1219001,0
0,25.564699,37,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,27,12,0,0,0,0,15.8465,0,12.8849,0
0,10.5229,21,13,1,0,0,0,8.7305002,0,11.7911,0
0,23.188499,19,13,1,0,0,0,1.3715,0,4.2610002,0
0,25.564699,22,15,1,0,0,0,0,1,0,1
0,9.9849997,25,15,1,0,0,0,3.8088,0,.93099999,0
0,20.7591,22,12,1,0,0,0,23.9814,0,23.9993,0
0,14.4773,20,12,0,0,0,0,7.0612001,0,8.5720997,0
0,13.8862,39,8,1,0,1,1,16.152201,0,13.9448,0
0,8.3107004,20,14,0,0,1,0,2.4647999,0,4.3648,0
0,12.7085,25,12,1,0,1,0,9.8178997,0,11.5368,0
0,23.602301,21,12,1,0,1,0,15.7584,0,25.2435,0
0,0,37,12,1,0,0,0,0,1,0,1
0,16.385,32,14,1,0,0,0,21.2698,0,1.3069,0
0,25.564699,52,12,0,0,0,0,25.862301,0,25.2435,0
0,0,33,12,1,0,0,0,25.862301,0,25.2435,0
0,0,55,12,1,0,0,0,25.862301,0,25.2435,0
0,0,49,12,1,0,0,0,0,1,0,1
0,0,39,14,1,0,0,0,0,1,0,1
0,17.227301,36,17,1,0,0,0,0,1,17.6078,0
0,11.7583,40,12,1,0,0,0,19.0049,0,7.3260002,0
0,13.9734,43,12,1,0,0,0,1.9318,0,3.151,0
0,10.115,18,12,0,0,0,0,.44279999,0,.6803,0
0,17.301201,47,16,1,0,0,0,13.4484,0,14.1865,0
0,0,17,10,0,0,0,1,.45449999,0,3.4482,0
0,15.5014,31,16,1,0,0,0,21.0739,0,21.1348,0
0,0,53,12,1,0,0,0,18.5445,0,11.6317,0
0,14.9295,28,12,1,0,0,0,17.749001,0,16.436899,0
0,0,27,12,0,0,0,0,2.3197999,0,14.8149,0
0,19.188299,24,12,1,0,0,0,13.758,0,13.773,0
0,0,41,12,1,0,0,0,0,1,0,1
0,4.5764999,41,16,0,0,0,0,25.862301,0,25.2435,0
0,18.929701,46,13,1,0,0,0,22.7157,0,17.158501,0
0,0,41,13,1,0,0,0,22.7745,0,19.9424,0
0,23.2225,40,7,1,0,0,1,25.862301,0,22.4184,0
0,7.0443001,21,12,1,0,0,0,9.8708,0,12.6916,0
0,25.564699,27,12,1,0,0,0,25.862301,0,25.2435,0
0,11.4287,32,13,1,0,0,0,11.6596,0,2.1735001,0
0,23.513599,31,14,1,0,0,0,16.6068,0,20.1322,0
0,4.8587999,25,14,0,0,0,0,1.7418,0,4.5044999,0
0,25.564699,33,16,0,0,0,0,6.2834001,0,19.0329,0
0,25.564699,26,12,1,0,0,0,8.0310001,0,10.5575,0
0,20.136999,22,15,0,0,0,0,5.0647001,0,6.3376999,0
0,5.6315999,32,16,0,0,0,0,5.5839,0,8.0349998,0
0,19.0893,46,14,1,0,0,0,19.385,0,16.680401,0
0,10.0086,17,11,0,0,0,1,.69950002,0,.76270002,0
0,25.564699,48,16,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,38,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,33,12,1,0,1,0,22.0907,0,23.592899,0
0,25.564699,35,18,1,0,0,0,25.002199,0,23.467501,0
0,25.564699,28,14,1,0,0,0,25.862301,0,25.2435,0
0,17.8302,42,12,0,0,0,0,14.9512,0,14.5213,0
0,23.368799,32,12,1,0,0,0,25.862301,0,25.2435,0
0,12.5016,22,13,1,0,0,0,13.4935,0,13.8374,0
0,17.005699,39,16,0,0,0,0,22.8078,0,23.643,0
0,16.4205,52,13,1,0,0,0,0,1,0,1
0,0,25,12,1,0,1,0,.53490001,0,0,1
0,19.891701,23,12,1,0,0,0,16.322599,0,22.968,0
0,1.9299001,36,12,1,0,0,0,23.628799,0,18.404499,0
0,17.760799,42,12,1,0,0,0,17.617701,0,16.5462,0
0,12.6892,28,12,1,0,0,0,24.1852,0,22.2376,0
0,21.994499,34,12,1,0,0,0,17.925301,0,18.9774,0
0,15.6255,46,9,0,0,0,1,12.504,0,14.9689,0
0,0,53,12,1,0,0,0,8.2289,0,7.5194001,0
0,10.8022,24,12,1,0,0,0,3.6285999,0,.67320001,0
0,.032499999,26,12,1,0,0,0,18.142799,0,5.4963002,0
0,23.3008,28,2,1,0,1,1,16.071899,0,22.9072,0
0,22.601801,39,12,1,0,0,0,15.1138,0,22.0532,0
0,22.459999,33,18,0,0,0,0,18.1761,0,19.8887,0
0,14.9369,55,10,1,0,0,1,12.6432,0,13.5277,0
0,11.1938,26,12,1,0,0,0,25.862301,0,25.2435,0
0,0,39,12,1,0,0,0,25.862301,0,25.039499,0
0,13.1961,39,16,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,46,12,1,0,0,0,25.862301,0,25.2435,0
0,22.553101,34,16,1,0,0,0,7.3491998,0,18.093,0
0,23.7589,41,17,1,0,0,0,25.6605,0,23.616199,0
0,.1241,50,12,1,0,0,0,0,1,.077,0
0,25.564699,51,10,1,0,0,1,25.860399,0,25.2435,0
0,0,20,12,1,0,0,0,2.9389,0,3.3031001,0
0,10.9618,22,10,1,0,0,1,13.3994,0,14.4694,0
0,25.564699,31,12,1,0,0,0,17.664801,0,16.852301,0
0,0,27,12,1,0,0,0,11.1952,0,15.2177,0
0,25.564699,32,11,1,0,0,1,25.862301,0,25.2435,0
0,25.564699,32,12,1,0,0,0,17.5648,0,19.6703,0
0,22.788,32,12,1,0,0,0,21.287399,0,19.433901,0
0,0,38,17,1,0,0,0,17.758801,0,18.870001,0
0,16.942101,38,10,1,0,0,1,5.77,0,19.0795,0
0,24.6115,27,16,0,0,0,0,15.8994,0,16.4244,0
0,13.3483,28,13,1,0,0,0,10.8465,0,9.6731005,0
0,0,45,11,1,0,0,1,.85229999,0,0,1
0,20.408899,20,13,0,0,0,0,1.0071,0,.53530002,0
0,25.564699,48,9,1,0,0,1,16.994699,0,13.8589,0
0,0,50,12,1,0,0,0,0,1,0,1
0,18.314899,28,12,1,0,0,0,16.7792,0,17.1388,0
0,25.564699,37,18,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,19,12,1,0,0,0,15.6173,0,25.2435,0
0,25.564699,38,12,1,0,0,0,25.862301,0,25.2435,0
0,8.8619003,33,12,1,0,0,0,20.4704,0,19.4196,0
0,0,28,13,1,0,1,0,0,1,0,1
0,0,32,12,1,0,1,0,0,1,0,1
0,13.7857,52,10,1,0,1,1,13.8736,0,12.4893,0
0,7.7595,17,11,0,0,1,1,0,1,.87370002,0
0,24.8554,30,18,1,0,0,0,0,1,0,1
0,25.564699,31,14,1,0,0,0,25.862301,0,25.2435,0
0,0,33,13,1,0,0,0,25.862301,0,3.0434999,0
0,15.3935,19,12,0,0,0,0,4.2182999,0,6.1999002,0
0,0,25,12,1,0,0,0,19.9669,0,25.2435,0
0,25.564699,30,12,1,0,0,0,25.862301,0,25.2435,0
0,18.575001,44,6,1,1,0,1,18.0938,0,18.902201,0
0,12.7188,20,12,0,1,0,0,5.0999999,0,3.842,0
0,25.564699,50,12,1,0,0,0,25.862301,0,25.2435,0
0,0,19,12,0,0,0,0,7.0591998,0,7.6768999,0
0,4.7139001,30,10,1,1,0,1,8.3210001,0,12.0113,0
0,16.355499,36,7,1,1,0,1,24.263599,0,11.2755,0
0,0,16,9,0,1,0,1,2.8703001,0,.78600001,0
0,5.9759002,28,9,0,1,0,1,6.2736001,0,3.1796,0
0,25.564699,30,17,0,0,0,0,25.862301,0,25.2435,0
0,21.6029,38,16,0,0,0,0,25.862301,0,25.2435,0
0,21.3591,53,10,1,0,0,1,25.862301,0,7.027,0
0,19.210501,22,13,0,0,0,0,.433,0,.55140001,0
0,25.564699,38,12,1,0,0,0,25.862301,0,22.2036,0
0,25.564699,26,13,1,0,0,0,12.698,0,25.2435,0
0,8.2797003,21,12,0,1,0,0,10.774,0,7.48,0
0,3.6707001,16,9,0,1,0,1,5.0784001,0,3.1134,0
0,1.0019,23,12,1,1,0,0,11.6772,0,10.7939,0
0,.94870001,48,8,1,0,0,1,1.9808,0,2.1591001,0
0,10.7682,43,6,1,1,0,1,10.7407,0,7.9705,0
0,19.6626,29,17,1,0,0,0,19.124399,0,18.9667,0
0,25.564699,51,16,1,0,0,0,25.862301,0,25.2435,0
0,19.3508,25,14,1,0,0,0,18.793301,0,25.2435,0
0,0,28,12,1,0,0,0,1.971,0,0,1
0,25.564699,24,17,0,0,0,0,25.862301,0,25.2435,0
0,.68269998,18,12,0,0,0,0,.85820001,0,0,1
0,15.1127,44,7,1,1,0,1,13.1173,0,13.1284,0
0,22.7008,54,7,1,0,0,1,22.2827,0,21.5,0
0,19.1513,24,9,1,0,0,1,12.363,0,11.1698,0
0,14.6664,22,12,0,0,0,0,10.149,0,5.7487001,0
0,15.6757,27,12,1,0,0,0,16.7204,0,17.384001,0
0,14.1478,29,10,1,0,0,1,11.2305,0,7.0682001,0
0,0,55,12,1,0,0,0,17.835199,0,15.3681,0
0,16.1929,25,13,1,0,0,0,19.261499,0,15.4003,0
0,23.580099,30,11,1,0,0,1,25.1668,0,23.657301,0
0,14.3709,54,3,1,1,0,1,14.0127,0,10.033,0
0,25.303101,20,12,0,1,0,0,16.5676,0,17.2927,0
0,20.005501,44,12,1,0,0,0,20.466499,0,20.658501,0
0,15.8058,19,12,0,0,0,0,2.0494001,0,6.4523001,0
0,21.6768,43,12,1,0,0,0,21.26,0,25.1451,0
0,0,42,9,1,0,0,1,25.862301,0,25.2435,0
0,25.564699,54,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,32,12,1,0,0,0,25.862301,0,25.2435,0
0,12.008,51,7,1,0,0,1,19.555401,0,10.0455,0
0,1.2605,55,7,0,1,0,1,25.6409,0,24.2642,0
0,5.6729999,31,10,0,1,0,1,7.6549001,0,8.1800003,0
0,.36199999,18,10,0,1,0,1,0,1,0,1
0,25.564699,29,12,1,1,0,0,25.862301,0,25.2435,0
0,25.564699,30,12,1,1,0,0,25.862301,0,25.2435,0
0,21.9694,46,12,1,0,0,0,21.018999,0,21.6325,0
0,5.0804,21,8,0,0,0,1,4.8864002,0,2.7695999,0
0,18.441999,46,12,1,0,0,0,22.531601,0,25.2435,0
0,11.8307,46,7,1,0,0,1,11.4284,0,11.9719,0
0,4.1434999,22,12,0,0,0,0,9.0595999,0,7.4710002,0
0,11.6075,16,10,0,0,0,1,0,1,.45649999,0
0,8.6106997,28,18,1,0,0,0,14.9022,0,15.4236,0
0,7.7077999,32,12,1,0,0,0,16.986799,0,7.9812999,0
0,13.6305,43,8,1,0,0,1,12.796,0,11.9611,0
0,17.8155,43,8,1,0,0,1,18.626801,0,17.2694,0
0,21.944201,43,12,1,0,0,0,12.9684,0,16.7735,0
0,2.7042,17,11,0,0,0,1,1.2226,0,2.6496999,0
0,25.564699,37,15,1,0,0,0,25.862301,0,25.2435,0
0,22.876699,42,10,1,0,0,1,18.027201,0,17.439501,0
0,12.5326,18,11,0,0,0,1,2.7625999,0,2.1752,0
0,21.1714,24,12,1,0,0,0,21.620501,0,21.5268,0
0,6.4133,43,12,1,0,0,0,0,1,0,1
0,12.3301,17,10,0,0,0,1,0,1,0,1
0,0,30,8,1,0,0,1,0,1,0,1
0,15.9269,51,4,0,1,0,1,14.7944,0,14.5571,0
0,.92360002,35,12,1,0,0,0,0,1,2.2862,0
0,5.9152999,29,13,1,0,0,0,6.348,0,18.0823,0
0,25.564699,35,17,0,1,0,0,25.862301,0,25.2435,0
0,23.0525,51,18,1,0,0,0,0,1,25.2418,0
0,14.1093,24,9,0,0,0,1,15.6937,0,5.9850001,0
0,9.6230001,32,8,1,0,0,1,15.0393,0,15.642,0
0,13.6054,29,12,1,0,0,0,14.4751,0,21.8867,0
0,13.3985,23,10,0,1,0,1,12.9664,0,12.3156,0
0,12.9168,46,10,1,0,0,1,13.6855,0,5.3010998,0
0,18.8144,24,12,1,0,0,0,16.214899,0,17.0063,0
0,3.115,20,12,1,0,0,0,5.7034001,0,9.4098997,0
0,15.0566,37,11,1,0,0,1,15.3783,0,15.0477,0
0,13.2109,23,12,1,0,0,0,11.3559,0,12.7256,0
0,0,45,9,1,0,0,1,25.862301,0,0,1
0,9.5179996,48,11,0,0,0,1,25.862301,0,11.0499,0
0,3.5199001,48,9,1,0,0,1,2.1317,0,14.5983,0
0,12.3021,35,7,0,1,0,1,11.8026,0,10.6059,0
0,2.8210001,40,6,1,0,0,1,20.3764,0,23.813101,0
0,0,29,16,0,0,0,0,12.9723,0,16.7789,0
0,19.0287,21,13,0,0,0,0,0,1,3.6289999,0
0,2.4323001,21,12,0,0,0,0,4.618,0,2.2504001,0
0,8.0684004,29,13,1,0,0,0,5.3841,0,0,1
0,25.564699,30,18,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,50,11,1,0,0,1,13.9108,0,23.8722,0
0,25.564699,36,12,1,0,0,0,25.862301,0,25.2435,0
0,23.7633,34,12,1,0,0,0,25.862301,0,24.083401,0
0,25.564699,41,12,1,0,0,0,24.6339,0,22.8839,0
0,25.564699,32,14,1,0,0,0,25.862301,0,25.2435,0
0,15.5176,41,12,1,0,0,0,18.044901,0,16.6572,0
0,0,19,13,0,0,0,0,4.0616002,0,4.5795999,0
0,.88810003,17,11,0,0,0,1,0,1,1.5522,0
0,21.319201,38,14,0,0,0,0,19.4242,0,19.0455,0
0,14.7802,33,17,1,0,0,0,25.862301,0,20.7283,0
0,1.3388,53,12,1,0,0,0,2.9173,0,1.8011,0
0,14.2231,25,15,0,0,0,0,6.9691,0,5.5088,0
0,15.8457,46,14,1,0,0,0,9.8452997,0,8.0923004,0
0,4.1229,48,18,1,0,0,0,4.8982,0,0,1
0,15.4836,54,12,1,0,0,0,25.862301,0,12.0829,0
0,14.9428,17,10,0,0,0,1,0,1,0,1
0,15.4511,20,12,1,0,0,0,13.6541,0,17.4163,0
0,18.731701,50,11,1,0,0,1,20.3685,0,19.906601,0
0,12.7498,50,5,0,0,0,1,14.4633,0,13.7676,0
0,1.5368,41,4,0,0,0,1,1.5282,0,1.3965,0
0,23.334801,36,13,1,0,0,0,25.862301,0,25.2435,0
0,16.809099,33,14,1,0,0,0,25.862301,0,25.2435,0
0,21.4403,41,12,1,0,0,0,16.316799,0,5.9636002,0
0,22.1555,33,9,1,0,0,1,18.809,0,15.728,0
0,25.564699,51,12,1,0,0,0,25.862301,0,25.2435,0
0,0,17,11,0,0,0,1,0,1,0,1
0,25.564699,39,18,1,0,0,0,25.862301,0,25.2435,0
0,21.9664,54,12,1,0,0,0,19.8454,0,18.0035,0
0,25.5277,32,17,1,0,0,0,25.1217,0,25.2435,0
0,20.1784,34,12,1,0,0,0,23.4701,0,22.337799,0
0,21.846701,33,12,0,0,0,0,25.862301,0,22.4811,0
0,0,55,8,1,0,1,1,0,1,0,1
0,0,24,16,0,0,0,0,.7622,0,4.4597001,0
0,23.764799,42,16,0,0,0,0,0,1,0,1
0,14.4699,26,5,1,0,1,1,13.4954,0,13.8213,0
0,0,28,8,1,0,1,1,8.3052998,0,3.7184999,0
0,3.3722,19,9,0,0,1,1,1.8221,0,0,1
0,25.564699,25,16,0,0,0,0,25.862301,0,25.2435,0
0,10.9485,34,10,1,0,0,1,19.347799,0,18.732201,0
0,0,30,10,0,0,0,1,1.1775,0,.9005,0
0,12.6789,33,13,1,1,0,0,14.6788,0,6.9429002,0
0,11.114,42,13,1,1,0,0,.51139998,0,3.5466001,0
0,25.564699,49,12,1,1,0,0,16.5597,0,16.4674,0
0,6.2227001,23,10,1,1,0,1,7.79,0,12.5824,0
0,25.564699,30,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,32,12,1,0,0,0,24.1029,0,14.9886,0
0,10.9071,30,11,0,0,0,1,13.7482,0,14.1274,0
0,25.564699,32,18,1,0,0,0,25.862301,0,25.2435,0
0,19.210501,49,12,1,0,0,0,21.8811,0,21.7363,0
0,14.925,42,12,1,0,0,0,25.862301,0,25.2435,0
0,22.223499,17,11,0,0,0,1,0,1,6.2679,0
0,13.4503,42,10,1,0,0,1,16.624399,0,16.0019,0
0,15.9314,45,8,1,0,0,1,22.416,0,7.6357002,0
0,25.564699,32,12,1,0,0,0,25.862301,0,25.2435,0
0,22.298901,34,13,1,0,0,0,25.4881,0,24.128201,0
0,25.564699,43,13,1,0,0,0,25.862301,0,25.2435,0
0,0,31,17,1,0,0,0,2.4686999,0,5.4050002,0
0,25.564699,26,13,1,0,0,0,20.668301,0,23.120199,0
0,21.045799,25,10,1,0,0,1,19.5574,0,12.8617,0
0,0,28,12,0,0,0,0,4.7865,0,8.7529001,0
0,24.9928,27,16,1,0,0,0,19.9806,0,20.3398,0
0,20.9217,26,12,1,0,0,0,21.071899,0,17.921101,0
0,25.564699,30,10,1,1,0,1,25.862301,0,25.2435,0
0,18.614901,50,7,1,0,0,1,21.277599,0,13.6261,0
0,6.9675002,18,11,0,0,0,1,2.4686999,0,1.452,0
0,20.3867,22,13,0,0,0,0,10.0315,0,8.0116997,0
0,18.183399,43,8,1,0,0,1,18.0233,0,18.730301,0
0,14.959,36,12,1,0,0,0,22.923401,0,15.7101,0
0,23.5564,38,12,1,0,0,0,24.255699,0,15.8444,0
0,19.1632,30,12,1,0,0,0,18.838301,0,16.8398,0
0,12.8326,23,12,1,0,0,0,17.5688,0,3.8313,0
0,25.564699,34,12,1,0,0,0,25.862301,0,25.2435,0
0,2.4043,28,10,1,0,0,1,7.5784001,0,1.3839,0
0,0,26,12,0,0,0,0,0,1,0,1
0,7.7639999,22,12,0,0,0,0,13.0507,0,12.978,0
0,16.9879,42,11,1,0,0,1,18.1408,0,17.1656,0
0,22.588499,50,16,1,0,0,0,22.986099,0,23.2724,0
0,25.564699,52,12,1,0,0,0,25.862301,0,23.3297,0
0,25.564699,28,13,1,0,0,0,22.2925,0,25.2435,0
0,25.564699,43,14,1,0,0,0,25.862301,0,25.2435,0
0,6.6083999,19,11,0,0,0,1,1.8319,0,3.1580999,0
0,7.7876,18,10,0,0,0,1,1.8279999,0,2.6264,0
0,25.564699,39,10,1,0,0,1,22.7451,0,6.4935002,0
0,19.2843,22,12,0,0,0,0,15.2921,0,16.798599,0
0,21.896999,50,10,0,0,0,1,22.547199,0,10.921,0
0,13.9497,41,12,1,0,0,0,25.217699,0,24.151501,0
0,4.8824,21,12,0,0,0,0,6.4088001,0,0,1
0,25.564699,36,13,0,0,0,0,25.862301,0,25.2435,0
0,25.564699,54,14,1,0,0,0,25.862301,0,23.326099,0
0,12.6523,54,11,1,0,0,1,15.6937,0,9.0518999,0
0,12.2637,34,18,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,48,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,40,16,1,0,0,0,25.862301,0,25.2435,0
0,9.9554005,17,10,0,0,0,1,0,1,.017899999,0
0,22.3743,54,12,1,0,0,0,17.402201,0,21.618099,0
0,13.9542,19,9,1,0,0,1,6.0658998,0,3.2262001,0
0,25.564699,29,16,1,0,0,0,25.3333,0,25.2435,0
0,25.564699,37,13,1,0,0,0,25.862301,0,25.2435,0
0,13.5567,42,16,1,0,0,0,15.2098,0,15.318,0
0,5.8533001,23,12,0,0,0,0,9.4984999,0,6.447,0
0,25.564699,51,14,1,0,0,0,23.552299,0,22.4739,0
0,17.4209,22,14,1,0,0,0,22.3964,0,17.106501,0
0,25.564699,25,12,1,0,0,0,25.862301,0,25.2435,0
0,14.2719,46,12,1,0,0,0,14.0989,0,14.0093,0
0,25.564699,26,12,1,0,0,0,25.862301,0,25.2435,0
0,24.468201,46,14,1,0,0,0,25.135401,0,25.2435,0
0,25.564699,28,14,1,0,0,0,25.862301,0,25.2435,0
0,3.1032,28,17,1,0,0,0,1.7632999,0,1.7885,0
0,6.0321002,34,12,0,0,0,0,8.1251001,0,0,1
0,14.8792,36,6,1,0,1,1,12.0848,0,9.8109999,0
0,10.8184,17,11,0,0,0,1,3.3659999,0,4.6334,0
0,17.4963,41,12,1,0,0,0,18.132999,0,16.830799,0
0,24.2318,32,12,1,0,0,0,5.7797999,0,6.9787002,0
0,25.564699,26,12,0,0,0,0,5.2175002,0,3.1742001,0
0,24.819901,28,13,1,0,0,0,22.5061,0,20.980801,0
0,8.4083004,35,12,1,1,0,0,14.7748,0,12.7238,0
0,0,22,12,1,0,0,0,4.7199001,0,0,1
0,10.0722,33,9,1,0,0,1,6.1775999,0,4.7497001,0
0,13.3675,37,10,1,0,1,1,18.560101,0,14.4175,0
0,.55409998,16,9,0,0,1,1,0,1,0,1
0,0,50,12,1,0,0,0,0,1,0,1
0,3.1652999,19,13,0,0,0,0,5.3291998,0,7.2848001,0
0,25.564699,52,12,1,0,0,0,22.4023,0,14.2707,0
0,25.564699,26,9,0,0,0,1,19.4928,0,11.1698,0
0,22.6077,55,9,1,0,0,1,25.862301,0,22.373699,0
0,5.2385001,18,12,0,0,0,0,3.3894999,0,6.3341999,0
0,0,38,12,1,0,0,0,0,1,0,1
0,0,20,13,0,0,0,0,1.2970001,0,12.654,0
0,23.250601,22,16,0,0,0,0,8.5640001,0,15.6474,0
0,16.2668,20,12,0,0,0,0,5.7838001,0,11.8394,0
0,0,33,18,1,0,0,0,0,1,0,1
0,10.6913,54,13,1,0,0,0,7.9958,0,7.138,0
0,25.564699,39,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,32,11,1,0,0,1,19.700399,0,20.0158,0
0,22.798401,38,12,1,0,0,0,23.9991,0,24.7584,0
0,3.5643001,24,12,0,0,0,0,3.5325999,0,4.5545998,0
0,0,20,12,0,0,0,0,8.8382998,0,8.3841,0
0,20.606899,43,11,1,0,0,1,17.6824,0,19.591499,0
0,5.4691,17,11,0,0,0,1,0,1,.7985,0
0,0,54,12,1,0,0,0,0,1,0,1
0,25.564699,24,16,0,0,0,0,5.9482999,0,.62300003,0
0,2.7397001,46,12,1,0,0,0,2.6410999,0,1.9515001,0
0,10.3677,46,9,1,0,0,1,25.862301,0,12.6612,0
0,.1064,53,10,1,0,0,1,25.862301,0,25.2435,0
0,11.1214,16,10,0,0,0,1,0,1,2.2075,0
0,25.564699,45,11,1,0,0,1,25.862301,0,25.2435,0
0,11.0445,18,11,0,0,0,1,1.6713001,0,4.2449002,0
0,17.6145,30,10,1,0,0,1,16.4167,0,14.4783,0
0,14.891,49,10,1,0,0,1,19.4928,0,20.8752,0
0,3.3914001,48,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,27,17,0,0,0,0,15.3646,0,15.429,0
0,25.564699,48,12,1,0,0,0,25.862301,0,25.2435,0
0,12.8932,43,12,1,0,0,0,0,1,18.2129,0
0,0,18,10,0,0,0,1,1.9671,0,.035799999,0
0,17.186001,25,13,0,0,0,0,16.941799,0,16.906,0
0,7.3399,24,12,0,0,0,0,1.781,0,4.2968001,0
0,2.9361999,53,12,1,0,0,0,9.7610998,0,13.3934,0
0,22.1511,32,16,1,0,0,0,25.482201,0,25.2435,0
0,11.7864,34,9,1,0,0,1,25.862301,0,25.2435,0
0,25.487801,47,13,1,0,0,0,22.5805,0,23.254499,0
0,12.5459,21,12,1,0,0,0,14.2008,0,12.3711,0
0,23.92,23,12,1,0,0,0,11.399,0,14.0003,0
0,0,53,6,1,1,0,1,24.3419,0,15.0745,0
0,8.2753,21,13,0,1,0,0,11.4108,0,9.6157999,0
0,20.445801,22,12,1,1,0,0,15.8328,0,16.7306,0
0,12.039,21,15,1,0,0,0,8.0623999,0,6.4289999,0
0,16.693899,33,13,0,0,0,0,15.9132,0,15.7011,0
0,13.2848,23,12,0,0,0,0,5.5917001,0,1.819,0
0,5.1631999,26,16,0,0,0,0,12.8626,0,13.8553,0
0,25.564699,29,16,1,0,0,0,19.719999,0,25.2435,0
0,25.564699,27,16,1,0,0,0,9.5534,0,16.7878,0
0,22.018101,29,18,1,0,0,0,20.7036,0,21.655701,0
0,25.564699,25,12,1,0,0,0,25.862301,0,25.2435,0
0,2.1145999,18,10,1,0,0,1,4.1125002,0,2.2827001,0
0,9.3806,35,9,0,0,0,1,13.4308,0,14.8686,0
0,16.388,30,12,1,0,0,0,15.9759,0,15.907,0
0,25.564699,29,12,1,0,1,0,23.1448,0,25.1702,0
0,0,31,14,1,0,0,0,0,1,0,1
0,16.716,23,10,1,0,0,1,10.6996,0,5.1543002,0
0,21.8999,38,12,1,0,1,0,25.862301,0,25.2435,0
0,23.9569,29,12,1,0,0,0,17.084801,0,18.366899,0
0,12.5932,27,12,1,0,0,0,15.5096,0,0,1
0,18.360701,33,12,1,0,0,0,16.7047,0,16.6035,0
0,19.087799,34,13,1,0,0,0,17.1318,0,20.8787,0
0,3.4579,42,10,0,0,0,1,4.5847001,0,4.1894002,0
0,21.1315,29,12,1,0,0,0,18.3505,0,18.878901,0
0,16.942101,23,9,1,0,0,1,9.8238001,0,7.1129999,0
0,0,26,12,0,0,0,0,16.5872,0,9.1843996,0
0,15.7659,23,16,1,0,1,0,7.8821001,0,15.6832,0
0,24.8125,28,15,1,0,0,0,25.862301,0,21.5895,0
0,0,38,12,1,0,0,0,25.862301,0,25.2435,0
0,9.0186005,49,8,1,0,0,1,9.1694002,0,9.1306,0
0,10.2407,46,8,1,0,0,1,10.7113,0,11.168,0
0,25.564699,44,12,1,0,0,0,24.7299,0,24.6724,0
